x_index,y_index,resolution,x,y,elevation,min_height,max_height,semantic_class,confidence,occupancy,dynamic_probability,point_count,last_updated
131,-130,0.5,65.5,-65.0,-0.00013343498628711967,-0.020625231246849493,0.020358361274275254,ROAD,0.8846630940709149,1,0.0,2,0
-165,-15,0.5,-82.5,-7.5,0.010176465654659699,-0.01872500170589533,0.06406072589927111,ROAD,0.8381790307858026,1,0.0,3,0
60,-237,0.1,6.0,-23.700000000000003,0.027762090260127836,0.027762090260127836,0.027762090260127836,ROAD,0.7360176337073882,1,0.0,1,0
-125,139,0.5,-62.5,69.5,-0.02890273068298389,-0.02890273068298389,-0.02890273068298389,ROAD,0.9204809406668901,1,0.0,1,0
34,-164,0.5,17.0,-82.0,0.009905281025352122,0.009905281025352122,0.009905281025352122,ROAD,0.9522762765520953,1,0.0,1,0
137,-130,0.5,68.5,-65.0,0.04344878667467888,0.03728884289585559,0.04960873045350217,ROAD,0.8180620295629697,1,0.0,2,0
-95,-126,0.5,-47.5,-63.0,-0.015267338937543772,-0.05851411356373154,0.027979435688643996,ROAD,0.7558485320259194,1,0.0,2,0
-21,-145,0.25,-5.25,-36.25,-0.014429646406853035,-0.021650845380251516,-0.007208447433454554,ROAD,0.8941656320699012,1,0.0,2,0
-137,-89,0.5,-68.5,-44.5,0.004515940478827316,0.004515940478827316,0.004515940478827316,ROAD,0.7050737457688533,1,0.0,1,0
-222,-174,0.1,-22.200000000000003,-17.400000000000002,0.0075172285843403555,0.0075172285843403555,0.0075172285843403555,ROAD,0.9119556235780817,1,0.0,1,0
-101,-168,0.1,-10.100000000000001,-16.8,-0.0005038706374917407,-0.0005038706374917407,-0.0005038706374917407,ROAD,0.7694706102159806,1,0.0,1,0
-27,188,0.25,-6.75,47.0,0.039184348384094465,0.039184348384094465,0.039184348384094465,ROAD,0.8078601347120888,1,0.0,1,0
148,-116,0.5,74.0,-58.0,-0.014476667851539919,-0.014476667851539919,-0.014476667851539919,ROAD,0.7642686859713181,1,0.0,1,0
182,-44,0.5,91.0,-22.0,-0.02659639336804699,-0.02659639336804699,-0.02659639336804699,ROAD,0.9722074779445637,1,0.0,1,0
165,2,0.25,41.25,0.5,-0.02462082824490199,-0.02462082824490199,-0.02462082824490199,ROAD,0.7646511201154306,1,0.0,1,0
101,-122,0.5,50.5,-61.0,0.008233232871850977,-0.02591751307023394,0.042383978813935894,ROAD,0.788295329056771,1,0.0,2,0
162,0,0.5,81.0,0.0,-0.022100798146667138,-0.03938938419312284,-0.004812212100211439,ROAD,0.909931113156417,1,0.0,2,0
-73,126,0.25,-18.25,31.5,-0.005171604283798597,-0.005171604283798597,-0.005171604283798597,ROAD,0.8434152986821648,1,0.0,1,0
74,-167,0.5,37.0,-83.5,-0.012083416395147395,-0.012083416395147395,-0.012083416395147395,ROAD,0.9629981465031692,1,0.0,1,0
-140,107,0.25,-35.0,26.75,0.007296641962674756,0.007296641962674756,0.007296641962674756,ROAD,0.8731581969680348,1,0.0,1,0
130,137,0.5,65.0,68.5,-0.031169525359496894,-0.031169525359496894,-0.031169525359496894,ROAD,0.956324820901449,1,0.0,1,0
127,87,0.5,63.5,43.5,0.046189111989084305,0.046189111989084305,0.046189111989084305,ROAD,0.9918769033952742,1,0.0,1,0
49,-191,0.5,24.5,-95.5,-0.005573799444195245,-0.027945943883275457,0.02245586615720481,ROAD,0.8843383818596925,1,0.0,3,0
94,-132,0.25,23.5,-33.0,0.024924631062161848,0.024924631062161848,0.024924631062161848,ROAD,0.9156160913357736,1,0.0,1,0
154,-30,0.25,38.5,-7.5,0.05109762990286127,0.05109762990286127,0.05109762990286127,ROAD,0.9342585824721062,1,0.0,1,0
-185,39,0.5,-92.5,19.5,0.01578894171985537,0.01578894171985537,0.01578894171985537,ROAD,0.7585122057064939,1,0.0,1,0
-35,-143,0.5,-17.5,-71.5,0.0019828086729682497,-0.021885636345036718,0.025851253690973217,ROAD,0.7797552915479868,1,0.0,2,0
-175,-73,0.5,-87.5,-36.5,0.0030117830919103653,0.0030117830919103653,0.0030117830919103653,ROAD,0.8266419852073569,1,0.0,1,0
-113,-142,0.5,-56.5,-71.0,-0.04780384128627373,-0.06090705632849087,-0.034700626244056586,ROAD,0.9413645704757985,1,0.0,2,0
144,-113,0.5,72.0,-56.5,-0.013592744811664273,-0.035235689663655825,0.00805020004032728,ROAD,0.93536490083022,1,0.0,2,0
154,-1,0.5,77.0,-0.5,-0.019447089291682984,-0.03638019236673848,-0.002513986216627487,ROAD,0.8425142287518219,1,0.0,2,0
-83,96,0.5,-41.5,48.0,-0.01741842494148901,-0.01741842494148901,-0.01741842494148901,ROAD,0.8486089987359913,1,0.0,1,0
72,-146,0.5,36.0,-73.0,0.0007121278568023072,-0.0035984610782146867,0.005022716791819301,ROAD,0.8306094655191296,1,0.0,2,0
81,-150,0.5,40.5,-75.0,0.029048079921940227,0.029048079921940227,0.029048079921940227,ROAD,0.8195843127696547,1,0.0,1,0
-101,71,0.25,-25.25,17.75,-0.013684955829761836,-0.013684955829761836,-0.013684955829761836,ROAD,0.98162504214573,1,0.0,1,0
-124,64,0.25,-31.0,16.0,-0.007853979694620207,-0.007853979694620207,-0.007853979694620207,ROAD,0.8472473268981581,1,0.0,1,0
-188,-14,0.25,-47.0,-3.5,-0.007148259976499121,-0.007148259976499121,-0.007148259976499121,ROAD,0.8334750149800875,1,0.0,1,0
2,125,0.1,0.2,12.5,0.02962506069603254,0.02962506069603254,0.02962506069603254,ROAD,0.9090719458669749,1,0.0,1,0
-142,-28,0.5,-71.0,-14.0,0.0026263669223590552,-0.031122493501336626,0.036375227346054737,ROAD,0.9003571465031341,1,0.0,2,0
-213,49,0.25,-53.25,12.25,0.0012264488139768842,0.0012264488139768842,0.0012264488139768842,ROAD,0.9422556639758454,1,0.0,1,0
137,194,0.25,34.25,48.5,0.0056123817989494435,0.0056123817989494435,0.0056123817989494435,ROAD,0.8941018728405399,1,0.0,1,0
133,-15,0.5,66.5,-7.5,0.0017469368328003818,-0.04954464443492699,0.05303851810052775,ROAD,0.797017463059253,1,0.0,2,0
-102,136,0.5,-51.0,68.0,0.08603965408559795,0.08603965408559795,0.08603965408559795,ROAD,0.9067411612047036,1,0.0,1,0
-146,-45,0.5,-73.0,-22.5,-0.020768032864267413,-0.020768032864267413,-0.020768032864267413,ROAD,0.9243941272609497,1,0.0,1,0
-122,157,0.25,-30.5,39.25,-0.0118424423510734,-0.0118424423510734,-0.0118424423510734,ROAD,0.9137109039383914,1,0.0,1,0
127,121,0.5,63.5,60.5,0.012347347147689498,0.012347347147689498,0.012347347147689498,ROAD,0.7399367249026421,1,0.0,1,0
-61,-133,0.5,-30.5,-66.5,0.01453453816989003,0.010654341988804918,0.018414734350975143,ROAD,0.8635811401892899,1,0.0,2,0
39,-228,0.25,9.75,-57.0,-0.0060550787353461505,-0.0060550787353461505,-0.0060550787353461505,ROAD,0.7488947959221853,1,0.0,1,0
134,88,0.5,67.0,44.0,-0.0038052226908015085,-0.006696229843147075,-0.0009142155384559416,ROAD,0.8745074350972126,1,0.0,2,0
-103,120,0.5,-51.5,60.0,-0.031176548200998584,-0.031176548200998584,-0.031176548200998584,ROAD,0.726981127523679,1,0.0,1,0
50,-186,0.5,25.0,-93.0,0.030135156072399742,-0.013125265055298152,0.07339557720009764,ROAD,0.7906978118391328,1,0.0,2,0
157,-127,0.1,15.700000000000001,-12.700000000000001,-0.02568035991920676,-0.02568035991920676,-0.02568035991920676,ROAD,0.9809682576439627,1,0.0,1,0
130,-136,0.5,65.0,-68.0,0.00023010745541223593,-0.015321350345456314,0.02603146349276439,ROAD,0.8736076930941907,1,0.0,3,0
197,-107,0.25,49.25,-26.75,-0.016768503328183266,-0.016768503328183266,-0.016768503328183266,ROAD,0.9751832352832133,1,0.0,1,0
-148,-54,0.5,-74.0,-27.0,-0.007690758805880489,-0.01893415026181654,0.0035526326500555628,ROAD,0.8553740602217799,1,0.0,2,0
28,236,0.25,7.0,59.0,-0.008741885117238795,-0.008741885117238795,-0.008741885117238795,ROAD,0.9552777923238682,1,0.0,1,0
-139,41,0.5,-69.5,20.5,-0.007047285380292802,-0.007047285380292802,-0.007047285380292802,ROAD,0.8864716617220055,1,0.0,1,0
93,174,0.25,23.25,43.5,0.04629332159161301,0.04629332159161301,0.04629332159161301,ROAD,0.9255477351513988,1,0.0,1,0
-136,-10,0.5,-68.0,-5.0,-0.0072221113690507195,-0.0220662719355134,0.007622049197411962,ROAD,0.8697056841981652,1,0.0,2,0
134,85,0.5,67.0,42.5,0.04516274710319987,0.04516274710319987,0.04516274710319987,ROAD,0.983711918848333,1,0.0,1,0
179,-122,0.1,17.900000000000002,-12.200000000000001,0.03229365414064586,0.03229365414064586,0.03229365414064586,ROAD,0.891525461265255,1,0.0,1,0
-83,-165,0.25,-20.75,-41.25,0.010350136500191554,0.010350136500191554,0.010350136500191554,ROAD,0.9474021941172447,1,0.0,1,0
-147,84,0.5,-73.5,42.0,-0.0014353676988256181,-0.04060536469985984,0.02868883720036419,ROAD,0.8794536763757539,1,0.0,6,0
-78,-147,0.5,-39.0,-73.5,-0.02175572455082144,-0.02175572455082144,-0.02175572455082144,ROAD,0.7743969234996726,1,0.0,1,0
-172,-12,0.5,-86.0,-6.0,-0.03027997236329744,-0.05407691545436441,-0.006483029272230468,ROAD,0.8582881979582071,1,0.0,2,0
-103,-124,0.5,-51.5,-62.0,-0.016141886867208296,-0.04266315267632042,0.0059465373525198735,ROAD,0.7802490101387383,1,0.0,3,0
97,-110,0.5,48.5,-55.0,-0.01667455673866334,-0.04090112800592785,0.007552014528601174,ROAD,0.769245790053819,1,0.0,2,0
-206,114,0.25,-51.5,28.5,-0.015349811241758793,-0.015349811241758793,-0.015349811241758793,ROAD,0.751423381328414,1,0.0,1,0
-143,-183,0.25,-35.75,-45.75,0.023081000896718124,0.023081000896718124,0.023081000896718124,ROAD,0.8928444370711465,1,0.0,1,0
-134,-103,0.1,-13.4,-10.3,0.017497163379970333,0.017497163379970333,0.017497163379970333,ROAD,0.8566606239637836,1,0.0,1,0
-151,-136,0.1,-15.100000000000001,-13.600000000000001,0.007649599407100055,0.007649599407100055,0.007649599407100055,ROAD,0.872078229208659,1,0.0,1,0
71,-112,0.5,35.5,-56.0,-0.032197891578913305,-0.0615989741757624,-0.00806487261207637,ROAD,0.8448589523932463,1,0.0,3,0
-174,-93,0.5,-87.0,-46.5,0.035959787137716845,0.035959787137716845,0.035959787137716845,ROAD,0.8548215385612814,1,0.0,1,0
6,166,0.25,1.5,41.5,-0.024445273385808035,-0.024445273385808035,-0.024445273385808035,ROAD,0.7903347468329806,1,0.0,1,0
130,-255,0.1,13.0,-25.5,-0.06656440571447517,-0.06656440571447517,-0.06656440571447517,ROAD,0.8283126028233763,1,0.0,1,0
-121,131,0.5,-60.5,65.5,-0.023325551736813898,-0.03148955057574925,-0.015161552897878542,ROAD,0.9255542645474868,1,0.0,2,0
117,-141,0.25,29.25,-35.25,-0.03340671121975543,-0.03340671121975543,-0.03340671121975543,ROAD,0.8404411182231228,1,0.0,1,0
-192,-64,0.25,-48.0,-16.0,0.018266138228005747,0.018266138228005747,0.018266138228005747,ROAD,0.9445453550863624,1,0.0,1,0
-104,84,0.5,-52.0,42.0,-0.029412762412996802,-0.029412762412996802,-0.029412762412996802,ROAD,0.8401566689938468,1,0.0,1,0
181,-22,0.1,18.1,-2.2,-0.19261236298494055,-0.19261236298494055,-0.19261236298494055,ROAD,0.894078893870031,1,0.0,1,0
-121,97,0.5,-60.5,48.5,-0.01150376985793711,-0.055986220298118776,0.032978680582244554,ROAD,0.8623303423438834,1,0.0,2,0
-53,-187,0.5,-26.5,-93.5,-0.010859248821627789,-0.010859248821627789,-0.010859248821627789,ROAD,0.8886817527936716,1,0.0,1,0
-138,-91,0.5,-69.0,-45.5,-0.025229286120850156,-0.025229286120850156,-0.025229286120850156,ROAD,0.9773023996505599,1,0.0,1,0
-119,85,0.5,-59.5,42.5,0.005699762705542435,0.005699762705542435,0.005699762705542435,ROAD,0.7844421429413526,1,0.0,1,0
41,-158,0.5,20.5,-79.0,0.04056798184907135,0.04056798184907135,0.04056798184907135,ROAD,0.9606570934562095,1,0.0,1,0
193,5,0.5,96.5,2.5,0.02778245627530565,0.009889876621497044,0.04567503592911426,ROAD,0.7488990234140978,1,0.0,2,0
75,-124,0.5,37.5,-62.0,-0.009844459583956092,-0.017000333687783795,-0.002688585480128387,ROAD,0.983496667581615,1,0.0,2,0
86,-163,0.5,43.0,-81.5,-0.03883280203504176,-0.03883280203504176,-0.03883280203504176,ROAD,0.8965519223973257,1,0.0,1,0
-44,-160,0.5,-22.0,-80.0,0.010023600674478264,-0.013296972828871748,0.03195810684850453,ROAD,0.8185044408494889,1,0.0,3,0
-160,-52,0.5,-80.0,-26.0,0.0055612320291345335,-0.003135555220205028,0.014258019278474095,ROAD,0.9062079903308708,1,0.0,2,0
220,-120,0.1,22.0,-12.0,-0.034914577747682966,-0.034914577747682966,-0.034914577747682966,ROAD,0.9151395153904252,1,0.0,1,0
-107,-82,0.5,-53.5,-41.0,-0.02241695233438032,-0.03385132678100562,-0.010982577887755017,ROAD,0.9303217676500843,1,0.0,2,0
-128,147,0.5,-64.0,73.5,0.03373292183858116,0.03373292183858116,0.03373292183858116,ROAD,0.7322946557226931,1,0.0,1,0
19,150,0.5,9.5,75.0,0.06399496413292455,0.06399496413292455,0.06399496413292455,ROAD,0.8774235211856175,1,0.0,1,0
192,-136,0.25,48.0,-34.0,-0.03490179076216898,-0.03490179076216898,-0.03490179076216898,ROAD,0.831907326996298,1,0.0,1,0
48,-154,0.25,12.0,-38.5,0.03459132467999167,0.03459132467999167,0.03459132467999167,ROAD,0.7868079420441082,1,0.0,1,0
144,-6,0.25,36.0,-1.5,-0.015077868779006433,-0.015077868779006433,-0.015077868779006433,ROAD,0.7503453074061631,1,0.0,1,0
-33,187,0.5,-16.5,93.5,0.0015987444960731127,-0.003668511787127098,0.0068660007792733235,ROAD,0.9764113789529152,1,0.0,2,0
-21,-226,0.25,-5.25,-56.5,0.031793234130183604,0.020220025325562677,0.04336644293480453,ROAD,0.9078971814464805,1,0.0,2,0
44,146,0.25,11.0,36.5,0.01464567030186256,0.01464567030186256,0.01464567030186256,ROAD,0.9941782856028756,1,0.0,1,0
144,-76,0.5,72.0,-38.0,0.003672768726124363,-0.030682286854374945,0.03827150603036958,ROAD,0.8386488619193823,1,0.0,4,0
141,-50,0.5,70.5,-25.0,0.006159601372993467,-0.036274930559788664,0.0485941333057756,ROAD,0.9333888523821902,1,0.0,2,0
115,-65,0.5,57.5,-32.5,-0.003675879708894818,-0.025320387440687566,0.01796862802289793,ROAD,0.89843688647729,1,0.0,2,0
120,150,0.5,60.0,75.0,-0.08493917938788047,-0.08493917938788047,-0.08493917938788047,ROAD,0.8611192933822638,1,0.0,1,0
126,-8,0.5,63.0,-4.0,-0.014141066142320757,-0.014141066142320757,-0.014141066142320757,ROAD,0.9231724870673546,1,0.0,1,0
-153,-101,0.5,-76.5,-50.5,-0.004072045646936943,-0.03891542940472017,0.030771338110846282,ROAD,0.7588186070708258,1,0.0,2,0
17,-202,0.1,1.7000000000000002,-20.200000000000003,-0.025081763237366602,-0.025081763237366602,-0.025081763237366602,ROAD,0.9764130620149973,1,0.0,1,0
83,164,0.5,41.5,82.0,-0.003161977977062569,-0.01124765144444192,0.004923695490316782,ROAD,0.7894514514141868,1,0.0,2,0
-54,219,0.25,-13.5,54.75,0.002237101332925975,-0.02529498094680627,0.02976918361265822,ROAD,0.9664894096443339,1,0.0,2,0
121,103,0.5,60.5,51.5,0.0007304547186263231,0.0007304547186263231,0.0007304547186263231,ROAD,0.9912969877860436,1,0.0,1,0
-39,-211,0.1,-3.9000000000000004,-21.1,-0.01365995549648804,-0.01365995549648804,-0.01365995549648804,ROAD,0.9748549855506363,1,0.0,1,0
57,107,0.5,28.5,53.5,-0.02830069714950792,-0.04166851579598584,-0.014932878503029995,ROAD,0.7484799867712087,1,0.0,2,0
-110,-156,0.5,-55.0,-78.0,0.014544803004813738,0.014544803004813738,0.014544803004813738,ROAD,0.755458005944764,1,0.0,1,0
118,77,0.25,29.5,19.25,-0.02706370636496989,-0.02706370636496989,-0.02706370636496989,ROAD,0.8787914846418047,1,0.0,1,0
-231,25,0.25,-57.75,6.25,-0.012138999935616384,-0.012138999935616384,-0.012138999935616384,ROAD,0.9381625187127789,1,0.0,1,0
-141,-34,0.1,-14.100000000000001,-3.4000000000000004,-0.03944587133207039,-0.03944587133207039,-0.03944587133207039,ROAD,0.7632321544115024,1,0.0,1,0
7,159,0.5,3.5,79.5,0.018467765572445737,-0.02727997625355071,0.06376289715818839,ROAD,0.8954949055358835,1,0.0,3,0
181,-69,0.5,90.5,-34.5,0.006882223128512292,0.006882223128512292,0.006882223128512292,ROAD,0.8291424318896816,1,0.0,1,0
215,-184,0.1,21.5,-18.400000000000002,0.01216909665133742,0.01216909665133742,0.01216909665133742,ROAD,0.7228956210564909,1,0.0,1,0
-61,-137,0.25,-15.25,-34.25,-0.004408428411877885,-0.004408428411877885,-0.004408428411877885,ROAD,0.7739469946172801,1,0.0,1,0
-196,51,0.25,-49.0,12.75,-0.02073412124026358,-0.03842431618182064,-0.00304392629870652,ROAD,0.7803801566588311,1,0.0,2,0
26,192,0.25,6.5,48.0,0.008618621600535505,0.008618621600535505,0.008618621600535505,ROAD,0.7240292707696441,1,0.0,1,0
109,-128,0.25,27.25,-32.0,0.001219830321823519,0.001219830321823519,0.001219830321823519,ROAD,0.7105660725492692,1,0.0,1,0
120,-94,0.5,60.0,-47.0,-0.04064432150784346,-0.04064432150784346,-0.04064432150784346,ROAD,0.7391305540042006,1,0.0,1,0
-154,12,0.5,-77.0,6.0,0.021530058057923185,-0.016546415490345166,0.05960653160619154,ROAD,0.7502565030185526,1,0.0,2,0
116,-137,0.5,58.0,-68.5,0.03576333836899775,0.03576333836899775,0.03576333836899775,ROAD,0.8931342347784941,1,0.0,1,0
82,171,0.5,41.0,85.5,0.01565378760258525,0.01565378760258525,0.01565378760258525,ROAD,0.8929428843340186,1,0.0,1,0
17,220,0.25,4.25,55.0,-0.035568035381728154,-0.035568035381728154,-0.035568035381728154,ROAD,0.7761204091783818,1,0.0,1,0
-72,-150,0.25,-18.0,-37.5,-0.010438079535507966,-0.010438079535507966,-0.010438079535507966,ROAD,0.8479176126106438,1,0.0,1,0
176,-15,0.5,88.0,-7.5,0.013488667868589623,0.006998051336164693,0.019979284401014555,ROAD,0.8494863038857376,1,0.0,2,0
-195,-47,0.5,-97.5,-23.5,-0.011909286963081547,-0.011909286963081547,-0.011909286963081547,ROAD,0.841208183868225,1,0.0,1,0
12,-149,0.5,6.0,-74.5,-0.012717271433891966,-0.04934061120141264,0.02390606833362871,ROAD,0.7602504926416954,1,0.0,2,0
-58,-116,0.1,-5.800000000000001,-11.600000000000001,-0.005921460211438786,-0.009232659209605644,-0.002610261213271927,ROAD,0.8238489425372637,1,0.0,2,0
169,10,0.5,84.5,5.0,-0.012052903263372316,-0.016122842032683857,-0.007982964494060774,ROAD,0.7806187432540161,1,0.0,2,0
-25,178,0.5,-12.5,89.0,0.036860353111126655,0.036860353111126655,0.036860353111126655,ROAD,0.7588856680683957,1,0.0,1,0
39,-210,0.25,9.75,-52.5,-0.022352678184542223,-0.022352678184542223,-0.022352678184542223,ROAD,0.8198843253485733,1,0.0,1,0
-60,-128,0.5,-30.0,-64.0,0.04766316908348899,0.04766316908348899,0.04766316908348899,ROAD,0.7403814516769642,1,0.0,1,0
114,79,0.5,57.0,39.5,-0.0038094733475711228,-0.0038094733475711228,-0.0038094733475711228,ROAD,0.8923473962034897,1,0.0,1,0
-29,136,0.25,-7.25,34.0,-0.010382511466746246,-0.010382511466746246,-0.010382511466746246,ROAD,0.8150006911265609,1,0.0,1,0
-108,156,0.5,-54.0,78.0,-0.011426524735008834,-0.043782828547980435,0.02244723858136979,ROAD,0.7912899189125836,1,0.0,3,0
155,58,0.5,77.5,29.0,-0.0001602092158058616,-0.01565716076401338,0.015336742332401657,ROAD,0.8991483721678043,1,0.0,2,0
61,169,0.5,30.5,84.5,0.003470014689173616,-0.019375488552213774,0.01516950297417104,ROAD,0.9125963829751463,1,0.0,3,0
185,26,0.5,92.5,13.0,-0.022788637428364653,-0.022788637428364653,-0.022788637428364653,ROAD,0.9767983027829448,1,0.0,1,0
131,-103,0.25,32.75,-25.75,-0.007056701051411744,-0.007056701051411744,-0.007056701051411744,ROAD,0.7494240211115828,1,0.0,1,0
-55,132,0.5,-27.5,66.0,-0.026388738041920205,-0.04347541738045563,-0.009302058703384786,ROAD,0.8200276838855232,1,0.0,2,0
-25,155,0.5,-12.5,77.5,0.0012038560738038325,0.0012038560738038325,0.0012038560738038325,ROAD,0.727363335964898,1,0.0,1,0
-159,-101,0.5,-79.5,-50.5,-0.03712782107536227,-0.03712782107536227,-0.03712782107536227,ROAD,0.8849307867682935,1,0.0,1,0
-43,-131,0.5,-21.5,-65.5,0.042613074380069546,0.042613074380069546,0.042613074380069546,ROAD,0.9925727226246468,1,0.0,1,0
-40,-150,0.5,-20.0,-75.0,-0.03678101385627537,-0.03678101385627537,-0.03678101385627537,ROAD,0.9875578876911524,1,0.0,1,0
174,-92,0.5,87.0,-46.0,0.013047918729739837,-0.026024347319015068,0.05212018477849474,ROAD,0.933977049457621,1,0.0,2,0
45,-260,0.1,4.5,-26.0,0.026111194691717434,0.026111194691717434,0.026111194691717434,ROAD,0.8226639576221197,1,0.0,1,0
128,-140,0.5,64.0,-70.0,0.009803039443006385,0.009803039443006385,0.009803039443006385,ROAD,0.9413583569737944,1,0.0,1,0
111,-57,0.5,55.5,-28.5,0.01792943282564484,0.0058387560299821605,0.025695068039004697,ROAD,0.9603211265788617,1,0.0,3,0
-67,-107,0.25,-16.75,-26.75,0.0005659806727154144,0.0005659806727154144,0.0005659806727154144,ROAD,0.8649757894447476,1,0.0,1,0
-209,37,0.25,-52.25,9.25,-0.002420994291654909,-0.002420994291654909,-0.002420994291654909,ROAD,0.8687855904436784,1,0.0,1,0
150,24,0.5,75.0,12.0,-0.007320157189834824,-0.01856426923927634,0.003923954859606691,ROAD,0.7954122228364084,1,0.0,2,0
-35,-226,0.25,-8.75,-56.5,0.007304994388783274,0.007304994388783274,0.007304994388783274,ROAD,0.8251952727002164,1,0.0,1,0
-143,117,0.5,-71.5,58.5,-0.04862250739583411,-0.04862250739583411,-0.04862250739583411,ROAD,0.7054074963013179,1,0.0,1,0
142,-100,0.5,71.0,-50.0,0.025549988473320847,0.025549988473320847,0.025549988473320847,ROAD,0.7879074312878092,1,0.0,1,0
35,158,0.5,17.5,79.0,-0.015311300184653976,-0.015311300184653976,-0.015311300184653976,ROAD,0.8434997630821414,1,0.0,1,0
36,161,0.25,9.0,40.25,0.01996978665159361,0.01996978665159361,0.01996978665159361,ROAD,0.7174683968045099,1,0.0,1,0
-182,-21,0.25,-45.5,-5.25,-0.011853773274794544,-0.031918274252678826,0.017711376040595143,ROAD,0.8955139183613192,1,0.0,3,0
8,-143,0.25,2.0,-35.75,-0.013332980998202286,-0.014814267158449324,-0.01185169483795525,ROAD,0.8658673966355299,1,0.0,2,0
-8,-167,0.5,-4.0,-83.5,0.03543128635161337,0.022597652772457042,0.0570679085959564,ROAD,0.8080748515042934,1,0.0,3,0
9,137,0.25,2.25,34.25,-0.03805158017444352,-0.03805158017444352,-0.03805158017444352,ROAD,0.9487591375544508,1,0.0,1,0
97,-118,0.5,48.5,-59.0,-0.003296686747140076,-0.010784701994863411,0.004191328500583259,ROAD,0.8606905261053397,1,0.0,2,0
102,-99,0.5,51.0,-49.5,-0.03759056561588171,-0.03759056561588171,-0.03759056561588171,ROAD,0.8368350096922499,1,0.0,1,0
-121,-133,0.25,-30.25,-33.25,-0.007864220309824397,-0.01574184889429829,1.3408274649495713e-05,ROAD,0.8032087760003077,1,0.0,2,0
168,-91,0.5,84.0,-45.5,-0.03052711963462649,-0.033779261437299736,-0.027274977831953245,ROAD,0.8644713367675041,1,0.0,2,0
-230,-4,0.25,-57.5,-1.0,0.011840422377058443,0.011840422377058443,0.011840422377058443,ROAD,0.729370996667506,1,0.0,1,0
196,-114,0.25,49.0,-28.5,-0.06237395376593444,-0.06237395376593444,-0.06237395376593444,ROAD,0.706482276122156,1,0.0,1,0
132,-85,0.5,66.0,-42.5,-0.002040159941472211,-0.038774574994481635,0.037530546101517494,ROAD,0.777936823973922,1,0.0,3,0
144,44,0.5,72.0,22.0,-0.053197191707859845,-0.053197191707859845,-0.053197191707859845,ROAD,0.9169369576792977,1,0.0,1,0
158,-107,0.5,79.0,-53.5,0.02468088253652959,0.02468088253652959,0.02468088253652959,ROAD,0.9597479488189533,1,0.0,1,0
66,86,0.1,6.6000000000000005,8.6,0.02184157077261317,0.02184157077261317,0.02184157077261317,ROAD,0.8414467912053865,1,0.0,1,0
-58,-197,0.25,-14.5,-49.25,-0.01763567042493657,-0.030157182633188992,-0.005114158216684153,ROAD,0.7636086952882384,1,0.0,2,0
-106,137,0.5,-53.0,68.5,-0.04254233813908667,-0.04254233813908667,-0.04254233813908667,ROAD,0.9588108504231129,1,0.0,1,0
-168,41,0.25,-42.0,10.25,0.0429554622590353,0.0429554622590353,0.0429554622590353,ROAD,0.9105945521354504,1,0.0,1,0
-41,146,0.5,-20.5,73.0,-0.005976015563111332,-0.03862996988631289,0.01812810666337018,ROAD,0.8389730789373344,1,0.0,4,0
-101,-73,0.5,-50.5,-36.5,0.028277382782685552,0.028277382782685552,0.028277382782685552,ROAD,0.9296452630855913,1,0.0,1,0
-67,-174,0.25,-16.75,-43.5,0.03911039506355518,0.03911039506355518,0.03911039506355518,ROAD,0.7078777820762195,1,0.0,1,0
-125,211,0.1,-12.5,21.1,0.06022904698795295,0.06022904698795295,0.06022904698795295,ROAD,0.9043209255998889,1,0.0,1,0
-74,136,0.25,-18.5,34.0,0.004459945465299256,0.004459945465299256,0.004459945465299256,ROAD,0.8448051563102776,1,0.0,1,0
-105,195,0.25,-26.25,48.75,0.007428548801884386,0.007428548801884386,0.007428548801884386,ROAD,0.873348976551842,1,0.0,1,0
160,20,0.25,40.0,5.0,-0.039486314962939244,-0.039486314962939244,-0.039486314962939244,ROAD,0.7472679718567261,1,0.0,1,0
-122,96,0.5,-61.0,48.0,0.01441193839225519,0.01234108158448616,0.016482795200024217,ROAD,0.9378663931291795,1,0.0,2,0
67,149,0.5,33.5,74.5,0.02064368420480404,0.02064368420480404,0.02064368420480404,ROAD,0.823719935103921,1,0.0,1,0
-6,144,0.5,-3.0,72.0,0.049614010905998755,0.049614010905998755,0.049614010905998755,ROAD,0.839621022291255,1,0.0,1,0
-136,-76,0.5,-68.0,-38.0,0.009894440902222367,0.009278307267216275,0.010510574537228461,ROAD,0.7814121071124798,1,0.0,2,0
-13,178,0.5,-6.5,89.0,0.005670998677651381,-0.005396046827047171,0.016738044182349934,ROAD,0.8444006658209141,1,0.0,2,0
-21,167,0.5,-10.5,83.5,-0.03629408590381246,-0.06963969760573516,-0.0029484742018897575,ROAD,0.9228605843407053,1,0.0,2,0
166,-107,0.5,83.0,-53.5,-0.003323019923693423,-0.005540617946539345,-0.0011054219008475017,ROAD,0.8341715078815339,1,0.0,2,0
135,-197,0.25,33.75,-49.25,0.021665628636380174,0.021665628636380174,0.021665628636380174,ROAD,0.8931140839189424,1,0.0,1,0
129,-124,0.25,32.25,-31.0,0.002693181399230532,0.002693181399230532,0.002693181399230532,ROAD,0.9697938787077457,1,0.0,1,0
-126,-127,0.25,-31.5,-31.75,0.0046574125021416665,0.0046574125021416665,0.0046574125021416665,ROAD,0.7643379250631522,1,0.0,1,0
